"id","offer_name","click_url","app_id"
"100000325","Betcity-UA-CPA-ios-RU-osaka","https://view.adjust.com/impression/1ne1m6vy?campaign=Uffiliates_22380&adgroup=_DL_dl_{affiliate_sub_id}&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_jnvza3=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Djnvza3","1491142951"
"100000331","Alliance-UA-CPA-aos-UA-osaka_VTA_0807","https://view.adjust.com/impression/1pe64hji?campaign=newage_mobfinity_OS_16&adgroup=DOLE&creative=Kreo&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&fallback=https%3A%2F%2Falb.ua%2F&redirect_macos=https%3A%2F%2Falb.ua%2F&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_ngbnsx=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dngbnsx","ua.monvel.bankalliance"
"100000332","Alliance-UA-CPA-ios-UA-osaka_VTA_0807","https://view.adjust.com/impression/1pe64hji?campaign=newage_mobfinity_OS_16&adgroup=DOLE&creative=Kreo&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&fallback=https%3A%2F%2Falb.ua%2F&redirect_macos=https%3A%2F%2Falb.ua%2F&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_ngbnsx=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dngbnsx","1556455360"
"100000333","Alliance-UA-CPA-aos-UA-osaka_CTA_0807","https://bankalliance.go.link?adj_t=1pe64hji&adj_campaign=newage_mobfinity_OS_16&adj_adgroup=DOLE&adj_creative=Kreo&adj_os_name={os}&adj_click_id={transaction_id}&adj_android_id={android_id}&adj_idfv={idfv}&adj_idfa={idfa}&adj_gps_adid={gaid}&adj_ip_address={ip}&adj_fallback=https%3A%2F%2Falb.ua%2F&adj_redirect_macos=https%3A%2F%2Falb.ua%2F&adj_rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&adj_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&adj_event_callback_ngbnsx=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dngbnsx","ua.monvel.bankalliance"
"100000334","Alliance-UA-CPA-ios-UA-osaka_C_0807","https://bankalliance.go.link?adj_t=1pe64hji&adj_campaign=newage_mobfinity_OS_16&adj_adgroup=DOLE&adj_creative=Kreo&adj_os_name={os}&adj_click_id={transaction_id}&adj_android_id={android_id}&adj_idfv={idfv}&adj_idfa={idfa}&adj_gps_adid={gaid}&adj_ip_address={ip}&adj_fallback=https%3A%2F%2Falb.ua%2F&adj_redirect_macos=https%3A%2F%2Falb.ua%2F&adj_rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&adj_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&adj_event_callback_ngbnsx=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dngbnsx","1556455360"
"100000341","SHEIN_0808-UA-CPA-aos-IN-icw","https://app.appsflyer.com/com.ril.shein?pid=mediadoogdo_int&af_siteid={affiliate_id}&c=Shein_ICW&af_sub_siteid={affiliate_sub_id}&af_c_id={offer_id}&af_channel={affiliate_id}&af_click_lookback=7d&clickid={transaction_id}&advertising_id={gaid}&android_id={android_id}&idfa={idfa}&idfv={idfv}&is_incentivized=false&af_prt=icubeswire","com.ril.shein"
"100000343","BitCapital-UA-CPA-aos-UA-osaka","https://bitcapital.go.link/?adj_t=1ppwo6nr&adj_campaign=Bitcapital_NewAge_TSM_Metmobi&adj_adgroup=DLM&adj_creative=dl_lx_{affiliate_id}&adj_deep_link=bitCapital%3A%2F%2F&adj_os_name={os}&adj_click_id={transaction_id}&adj_android_id={android_id}&adj_idfv={idfv}&adj_idfa={idfa}&adj_gps_adid={gaid}&adj_ip_address={ip}&adj_rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&adj_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&adj_event_callback_e7gdjg=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3De7gdjg","com.big_capital_eg.big_capital"
"100000355","小小英雄-UA-CPI-ios-VN-movables","https://app.appsflyer.com/id6740561197?pid=aquamandr_int&af_siteid={affiliate_sub_id}&c=mov_ios_1012780&af_c_id={offer_id}&af_click_lookback=7d&clickid={transaction_id}&advertising_id={gaid}&android_id={android_id}&idfa={idfa}&idfv={idfv}&af_prt=mintmobicn256","6740561197"
"100000363","Betcity-UA-CPA-ios-RU-osaka_CTA_bigo","https://app.adjust.com/1ne1m6vy?campaign=Uffiliates_22380&adgroup=DL_dl_{affiliate_sub_id}&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_jnvza3=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Djnvza3","1491142951"
"100000364","Betcity-UA-CPA-aos-RU-osaka","https://app.adjust.com/1nirhrg4?campaign=Uffiliates_22380&adgroup=DL_dl_{affiliate_sub_id}&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_a5invi=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Da5invi","ru.betcity.android"
"100000365","Betcity-UA-CPA-ios-RU-osaka","https://app.adjust.com/1nsjwitd?campaign=Uffiliates_42226&adgroup=DL_{affiliate_sub_id}&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http://{adjust_domain}/pb/lsr?transaction_id={transaction_id}&idfa={idfa}&gaid={gaid}&is_rejected=1&block_reason={rejection_reason}&block_sub_reason=pa&install_callback=http://{adjust_domain}/pb/lsr?transaction_id={transaction_id}&idfa={idfa}&gaid={gaid}&event_callback_jnvza3=http://{adjust_domain}/pb/event_notify?transaction_id={transaction_id}&idfa={idfa}&gaid={gaid}&event_name=jnvza3","1491142951"
"100000366","Betcity-UA-CPA-aos-RU-osaka","https://app.adjust.com/1na19nib?campaign=Uffiliates_42226&adgroup=DL_{affiliate_sub_id}&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_a5invi=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Da5invi","ru.betcity.android"
"100000373","Betcity-UA-CPA-ios-RU-osaka","https://app.adjust.com/1nsjwitd?campaign=Uffiliates_42226&adgroup=DL_{affiliate_sub_id}&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http://{adjust_domain}/pb/lsr?transaction_id={transaction_id}&idfa={idfa}&gaid={gaid}&is_rejected=1&block_reason={rejection_reason}&block_sub_reason=pa&install_callback=http://{adjust_domain}/pb/lsr?transaction_id={transaction_id}&idfa={idfa}&gaid={gaid}&event_callback_jnvza3=http://{adjust_domain}/pb/event_notify?transaction_id={transaction_id}&idfa={idfa}&gaid={gaid}&event_name=jnvza3","1491142951"
"100000376","Yandex EDA-UA-CPA-aos-RU-dolemobi_0812_vae3zcs_eqrhmx1","https://plms.adj.st?adj_t=vae3zcs_eqrhmx1&adj_adgroup=9887230_813_CH20&adj_campaign=9887230_adc_perf&adj_creative=perf_CH20&adj_os_name={os}&adj_click_id={transaction_id}&adj_android_id={android_id}&adj_idfv={idfv}&adj_idfa={idfa}&adj_gps_adid={gaid}&adj_ip_address={ip}&adj_rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&adj_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&adj_event_callback_wbvo7r=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dwbvo7r&adj_event_callback_5vsvjx=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3D5vsvjx","ru.foodfox.client"
"100000379","Youse-UA-CPA-aos-BR-riseup","https://youse.onelink.me/ePZ5?pid=fereirasegel_int&c=perf_appreach_app_aqui_auto_always-on_install_cpa&af_siteid={site_id}&af_click_lookback=7d&clickid={click_id}&utm_source=appreach&af_prt=yzmedia&utm_medium=acquisition&utm_campaign=perf_appreach_app_aqui_auto_always-on_install_cpa","com.kiloutou.youse"
"100000382","Tiên Lữ Kỳ Duyên-UA-CPI-aos-VN-945uast","https://app.adjust.com/1r6kodya?campaign=UA_TLKD_10443_0808&adgroup=UA_10443&click_id={transaction_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&os_name={os}&android_id={andriod_id}&ip_address={ip}&adj_rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{idfa}%26gaid%3D{gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&adj_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{idfa}%26gaid%3D{gaid}","com.vngp.xlqy"
"100000383","foodpanda-RT-CPI-aos-PH-dolemobi","https://view.adjust.com/impression/1bwgskkq?campaign=mob_reach_and_eat_ma_foodpanda_ph_mobisummer_cpa_viber_OBJ-reach_CH-Mobisummer_SC-XX_CT-XX_15727&adgroup=11911&creative=BadgeNEWPANDA_T-PRO_V-MULTI_EAT_L-EN_DI01_50CDG1wL&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{idfa}%26gaid%3D{gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{idfa}%26gaid%3D{gaid}","com.global.foodpanda.android"
"100000384","foodpanda-UA-CPI-aos-PH-dolemobi","https://view.adjust.com/impression/1bwgskkq?campaign=mob_reach_and_eat_ma_foodpanda_ph_mobisummer_cpa_viber_OBJ-reach_CH-Mobisummer_SC-XX_CT-XX_15727&adgroup=11911&creative=BadgeNEWPANDA_T-PRO_V-MULTI_EAT_L-EN_DI01_50CDG1wL&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{idfa}%26gaid%3D{gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{idfa}%26gaid%3D{gaid}","com.global.foodpanda.android"
"100000387","Tiên Lữ Kỳ Duyên-UA-CPI-aos-VN-945uast","https://view.adjust.com/impression/1r6kodya?campaign=UA_TLKD_10443_0808&adgroup=UA_10443&click_id={transaction_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&os_name={os}&android_id={andriod_id}&ip_address={ip}&adj_rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{idfa}%26gaid%3D{gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&adj_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{idfa}%26gaid%3D{gaid}","com.vngp.xlqy"
"100000388","Eloelo_0814-UA-CPA-aos-IN-collect","https://app.appsflyer.com/com.eloelo?pid=aquamandr_int&af_siteid={aff}&c=volaad_aquamandr_int&af_click_lookback=7d&clickid={transaction_id}&advertising_id={gaid}&android_id={android_id}&idfa={idfa}&idfv={idfv}&af_prt=volaad","com.eloelo"
"100000390","justfood-UA-CPA-ios-RU-olamob","https://redirect.appmetrica.yandex.com/serve/1038253108347630030?erid=2SDnjeL9QUU&site_id={aff_id}&click_id={transaction_id}&google_aid={gaid}&ios_ifa={idfa}&device_ip={ip}&device_ua={user_agent}&noredirect=1&click_timestamp={timestamp}","1444913799"
"100000391","justfood-UA-CPA-aos-RU-olamob","https://redirect.appmetrica.yandex.com/serve/605907543146968109?erid=2SDnjeL9QUU&site_id={aff_id}&click_id={transaction_id}&google_aid={gaid}&ios_ifa={idfa}&device_ip={ip}&device_ua={user_agent}&noredirect=1&click_timestamp={timestamp}","justfood.pro"
"100000392","Liobank-UA-CPA-ios-VN-rs","https://liobank.go.link?adj_t=1qnbyq2u&adj_campaign=AT_1506857&adj_adgroup=1506857_RS_DLM&adj_idfa={idfa}&adj_gps_adid={gaid}&adj_accesstradevn_click_id={transaction_id}&adj_os_name={os}&adj_click_id={transaction_id}&adj_android_id={android_id}&adj_idfv={idfv}&adj_ip_address={ip}&adj_rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&adj_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&adj_event_callback_hiprf1=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dhiprf1","6444787281"
"100000393","Betcity-UA-CPA-ios-RU-affcope","https://app.adjust.com/1rndk8j3?campaign=Mobisharks_Ccent_Vungle_IOS_RU_Aug_006_1_Betcity_TRP&adgroup=TRP_ZMN_LMC_AA_YK_{siteid}&creative=Yk{creative}&tracker_limit=250000&vungle_click_id={transaction_id}&external_tracker_ids=1&erid=2SDnjdNKm6L&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&adj_rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&adj_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&adj_event_callback_jnvza3=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Djnvza3","1491142951"
"100000394","Baubap-UA-CPA-aos-MX-iavatarz","https://app.adjust.com/1ni6ygdi?campaign=ULTRA_Baubap_6&adgroup=ULTRA_7005&creative=1241_DL&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_59ddhv=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3D59ddhv","com.baubap"
"100000415","Liobank-UA-CPA-aos-VN-dolemobi","https://s2s.adjust.com/1rqr0l12?campaign=BD4_MD&adgroup=ADBZ001_{siteid}&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_hiprf1=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dhiprf1","com.ocb.liobank"
"100000448","VTA_VT Markets-UA-CPA-aos-FR-litchi","https://impressions.onelink.me/C1f2?pid=adzflick_int&af_siteid={aff}&c=LTCDA&af_sub_siteid={affiliate_sub_id}&af_adset=2406_P_G50E_EN&af_ad_id={offer_id}&af_viewthrough_lookback=24h&af_ip={ip}&af_ua={ua}&clickid={transaction_id}&advertising_id={gaid}&idfa={idfa}&idfv={idfv}&af_prt=demonswinghk983&af_xplatform=true&af_xplatform_vt_lookback=72","cn.com.vtmarkets"
"100000449","VTA_VT Markets-UA-CPA-aos-GB-litchi","https://impressions.onelink.me/C1f2?pid=adzflick_int&af_siteid={aff}&c=LTCDA&af_sub_siteid={affiliate_sub_id}&af_adset=2406_P_G50E_EN&af_ad_id={offer_id}&af_viewthrough_lookback=24h&af_ip={ip}&af_ua={ua}&clickid={transaction_id}&advertising_id={gaid}&idfa={idfa}&idfv={idfv}&af_prt=demonswinghk983&af_xplatform=true&af_xplatform_vt_lookback=72","cn.com.vtmarkets"
"100000450","VTA_VT Markets-UA-CPA-ios-FR-litchi","https://impressions.onelink.me/C1f2?pid=adzflick_int&af_siteid={aff}&c=LTCDA&af_sub_siteid={affiliate_sub_id}&af_adset=2406_P_G50E_EN&af_ad_id={offer_id}&af_viewthrough_lookback=24h&af_ip={ip}&af_ua={ua}&clickid={transaction_id}&advertising_id={gaid}&idfa={idfa}&idfv={idfv}&af_prt=demonswinghk983&af_xplatform=true&af_xplatform_vt_lookback=72","1372647263"
"100000451","VTA_VT Markets-UA-CPA-ios-GB-litchi","https://impressions.onelink.me/C1f2?pid=adzflick_int&af_siteid={aff}&c=LTCDA&af_sub_siteid={affiliate_sub_id}&af_adset=2406_P_G50E_EN&af_ad_id={offer_id}&af_viewthrough_lookback=24h&af_ip={ip}&af_ua={ua}&clickid={transaction_id}&advertising_id={gaid}&idfa={idfa}&idfv={idfv}&af_prt=demonswinghk983&af_xplatform=true&af_xplatform_vt_lookback=72","1372647263"
"100000499","Adjust_Fasset-UA-CPA-aos-AE-dolemobi","https://app.adjust.com/1rngjct1?adgroup=PFX_CH20&campaign=PFX&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_lxerxm=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3Dlxerxm","com.fasset.cashapp"
"100000505","ReelFusion_1pepqo5h-UA-CPA-ios-US-mobjoy","https://view.adjust.com/impression/1pepqo5h?campaign=AdMax_644&adgroup=644&creative=DL_0820&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_17umo0=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3D17umo0","6744390221 "
"100000506","C_ReelFusion_1pepqo5h-UA-CPA-ios-US-mobjoy","https://app.adjust.com/1pepqo5h?campaign=AdMax_644&adgroup=644&creative=DL_0820&os_name={os}&click_id={transaction_id}&android_id={android_id}&idfv={idfv}&idfa={idfa}&gps_adid={gaid}&ip_address={ip}&rejected_install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26is_rejected%3D1%26block_reason%3D{rejection_reason}%26block_sub_reason%3Dpa&install_callback=http%3A%2F%2F{adjust_domain}%2Fpb%2Flsr%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}&event_callback_17umo0=http%3A%2F%2F{adjust_domain}%2Fpb%2Fevent_notify%3Ftransaction_id%3D{transaction_id}%26idfa%3D{c_idfa}%26gaid%3D{c_gaid}%26event_name%3D17umo0","6744390221 "
"100000509","AA-CTV_MB bank- iOS_0820-UA-CPA-ios-VN-omega","https://impressions.onelink.me/QPF5?pid=adbridgeld_int&c=omegamedia_mbbank_ekyc_DOL871&af_prt=focusm&af_xplatform=true&af_xplatform_vt_lookback=72h&af_adset=combobaomat&is_ctv=yes","1205807363"
"100000510","AA-CTV_MB bank- iOS_0820-UA-CPA-ios-VN-omega","https://impressions.onelink.me/QPF5?pid=adbridgeld_int&c=omegamedia_mbbank_ekyc_DOL871&af_prt=focusm&af_xplatform=true&af_xplatform_vt_lookback=72h&af_adset=combobaomat&is_ctv=yes","1205807363"
